,name,hand,country,birthday,rank,winner,sets,total_pts,service_pts,return_pts,aces,bp_saved,first_serve_rtn_won,second_serve_rtn_won,first_serve_in,dbl_faults,first_serve_per,round,date,avg_minutes_game,avg_seconds_point,avg_minutes_set,tournament,year,match_minutes
13403,Pere Riba,R,ESP,1988-04-07,84.0,False,0.0,78.0,52.0,26.0,3.0,7.0,17.0,9.0,48.0,5.0,0.5106382978723404,1st Round,2014-05-27,3.69,35.9,35.7,French Open,2014,107.0
13404,Philipp Kohlschreiber,R,GER,1983-10-16,24.0,True,3.0,101.0,56.0,45.0,4.0,3.0,23.0,22.0,45.0,2.0,0.5769230769230769,2nd Round,2014-05-29,4.07,40.5,39.3,French Open,2014,118.0
13405,Denis Istomin,R,UZB,1986-09-07,49.0,False,0.0,74.0,52.0,22.0,1.0,2.0,8.0,14.0,59.0,0.0,0.6082474226804123,2nd Round,2014-05-29,4.07,40.5,39.3,French Open,2014,118.0
13406,Philipp Kohlschreiber,R,GER,1983-10-16,19.0,True,3.0,132.0,82.0,50.0,7.0,2.0,23.0,27.0,73.0,2.0,0.6186440677966102,1st Round,2013-05-28,3.95,36.7,38.5,French Open,2013,154.0
13407,Jiri Vesely,L,CZE,1993-07-10,127.0,False,1.0,120.0,84.0,36.0,8.0,10.0,12.0,24.0,82.0,6.0,0.6119402985074627,1st Round,2013-05-28,3.95,36.7,38.5,French Open,2013,154.0
13408,Philipp Kohlschreiber,R,GER,1983-10-16,26.0,True,3.0,106.0,69.0,37.0,11.0,0.0,21.0,16.0,62.0,1.0,0.6666666666666666,1st Round,2012-05-28,3.84,38.6,41.0,French Open,2012,123.0
13409,Matthew Ebden,R,AUS,1987-11-26,76.0,False,0.0,85.0,61.0,24.0,6.0,2.0,16.0,8.0,71.0,4.0,0.7244897959183674,1st Round,2012-05-28,3.84,38.6,41.0,French Open,2012,123.0
13410,Philipp Kohlschreiber,R,GER,1983-10-16,35.0,True,3.0,110.0,75.0,35.0,7.0,4.0,17.0,18.0,54.0,1.0,0.4821428571428571,2nd Round,2010-05-28,4.76,44.6,52.3,French Open,2010,157.0
13411,Andreas Seppi,R,ITA,1984-02-21,66.0,False,0.0,101.0,64.0,37.0,5.0,5.0,15.0,22.0,50.0,2.0,0.5050505050505051,2nd Round,2010-05-28,4.76,44.6,52.3,French Open,2010,157.0
13412,Philipp Kohlschreiber,R,GER,1983-10-16,31.0,True,3.0,84.0,44.0,40.0,5.0,2.0,23.0,17.0,40.0,1.0,0.6666666666666666,1st Round,2009-05-26,3.13,34.3,24.0,French Open,2009,72.0
13413,Bernard Tomic,R,AUS,1992-10-21,362.0,False,0.0,42.0,26.0,16.0,1.0,5.0,8.0,8.0,38.0,5.0,0.5757575757575758,1st Round,2009-05-26,3.13,34.3,24.0,French Open,2009,72.0
13414,Philipp Kohlschreiber,R,GER,1983-10-16,31.0,True,3.0,102.0,63.0,39.0,1.0,4.0,20.0,19.0,65.0,1.0,0.6632653061224489,3rd Round,2009-05-30,4.7,45.0,47.0,French Open,2009,141.0
13415,Novak Djokovic,R,SRB,1987-05-22,4.0,False,0.0,86.0,51.0,35.0,3.0,5.0,23.0,12.0,58.0,3.0,0.6444444444444445,3rd Round,2009-05-30,4.7,45.0,47.0,French Open,2009,141.0
13416,Philipp Kohlschreiber,R,GER,1983-10-16,34.0,True,3.0,154.0,105.0,49.0,13.0,7.0,19.0,30.0,93.0,6.0,0.6038961038961039,1st Round,2018-08-28,4.59,40.4,50.5,US Open,2018,202.0
13417,Yannick Hanfmann,U,GER,1991-11-13,129.0,False,1.0,146.0,97.0,49.0,9.0,10.0,23.0,26.0,85.0,7.0,0.5821917808219178,1st Round,2018-08-28,4.59,40.4,50.5,US Open,2018,202.0
13418,Philipp Kohlschreiber,R,GER,1983-10-16,34.0,True,3.0,129.0,68.0,61.0,12.0,0.0,27.0,34.0,50.0,3.0,0.5376344086021505,2nd Round,2018-08-30,4.26,40.3,37.3,US Open,2018,149.0
13419,Matthew Ebden,R,AUS,1987-11-26,54.0,False,1.0,93.0,68.0,25.0,8.0,9.0,13.0,12.0,66.0,16.0,0.5116279069767442,2nd Round,2018-08-30,4.26,40.3,37.3,US Open,2018,149.0
13420,Philipp Kohlschreiber,R,GER,1983-10-16,37.0,True,3.0,93.0,64.0,29.0,6.0,3.0,19.0,10.0,36.0,4.0,0.4186046511627907,1st Round,2017-08-30,3.85,39.0,34.7,US Open,2017,104.0
13421,Tim Smyczek,R,USA,1987-12-30,203.0,False,0.0,67.0,45.0,22.0,2.0,1.0,6.0,16.0,54.0,1.0,0.7297297297297297,1st Round,2017-08-30,3.85,39.0,34.7,US Open,2017,104.0
13422,Philipp Kohlschreiber,R,GER,1983-10-16,37.0,True,2.0,77.0,45.0,32.0,7.0,8.0,10.0,22.0,35.0,3.0,0.546875,2nd Round,2017-08-31,4.83,42.1,43.5,US Open,2017,87.0
13423,Santiago Giraldo,R,COL,1987-11-27,129.0,False,0.0,47.0,28.0,19.0,3.0,6.0,7.0,12.0,27.0,5.0,0.45,2nd Round,2017-08-31,4.83,42.1,43.5,US Open,2017,87.0
13424,Philipp Kohlschreiber,R,GER,1983-10-16,37.0,True,3.0,114.0,66.0,48.0,5.0,5.0,25.0,23.0,54.0,4.0,0.5567010309278351,3rd Round,2017-02-09,4.67,40.4,46.7,US Open,2017,140.0
13425,John Millman,R,AUS,1989-06-14,235.0,False,0.0,94.0,63.0,31.0,2.0,8.0,9.0,22.0,68.0,1.0,0.6126126126126126,3rd Round,2017-02-09,4.67,40.4,46.7,US Open,2017,140.0
13426,Philipp Kohlschreiber,R,GER,1983-10-16,29.0,True,3.0,102.0,58.0,44.0,8.0,1.0,15.0,29.0,49.0,1.0,0.6447368421052632,2nd Round,2015-03-09,0.0,0.0,0.0,US Open,2015,0.0
13427,Lukas Rosol,R,CZE,1985-07-24,87.0,False,0.0,74.0,56.0,18.0,7.0,5.0,8.0,10.0,51.0,3.0,0.51,2nd Round,2015-03-09,0.0,0.0,0.0,US Open,2015,0.0
13428,Philipp Kohlschreiber,R,GER,1983-10-16,25.0,True,3.0,97.0,62.0,35.0,16.0,1.0,11.0,24.0,40.0,7.0,0.4938271604938271,1st Round,2014-08-25,3.38,35.0,32.7,US Open,2014,98.0
13429,Facundo Bagnis,L,ARG,1990-02-27,109.0,False,0.0,71.0,52.0,19.0,5.0,2.0,4.0,15.0,44.0,9.0,0.5057471264367817,1st Round,2014-08-25,3.38,35.0,32.7,US Open,2014,98.0
13430,Philipp Kohlschreiber,R,GER,1983-10-16,25.0,True,3.0,147.0,113.0,34.0,13.0,11.0,18.0,16.0,98.0,5.0,0.6242038216560509,3rd Round,2014-08-30,4.11,38.1,47.3,US Open,2014,189.0
13431,John Isner,R,USA,1985-04-26,15.0,False,1.0,151.0,107.0,44.0,44.0,5.0,21.0,23.0,95.0,4.0,0.6737588652482269,3rd Round,2014-08-30,4.11,38.1,47.3,US Open,2014,189.0
13432,Philipp Kohlschreiber,R,GER,1983-10-16,25.0,True,3.0,86.0,47.0,39.0,10.0,0.0,16.0,23.0,36.0,4.0,0.5806451612903226,1st Round,2013-08-27,3.7,37.5,28.3,US Open,2013,85.0
13434,Philipp Kohlschreiber,R,GER,1983-10-16,25.0,True,3.0,130.0,70.0,60.0,13.0,0.0,33.0,27.0,57.0,2.0,0.5757575757575758,2nd Round,2013-08-29,4.14,39.6,38.3,US Open,2013,153.0
13435,Edouard Roger Vasselin,R,FRA,1983-11-28,67.0,False,1.0,102.0,73.0,29.0,3.0,16.0,13.0,16.0,81.0,3.0,0.6090225563909775,2nd Round,2013-08-29,4.14,39.6,38.3,US Open,2013,153.0
13436,Philipp Kohlschreiber,R,GER,1983-10-16,25.0,True,3.0,123.0,93.0,30.0,6.0,5.0,14.0,16.0,94.0,1.0,0.7230769230769231,3rd Round,2013-08-31,3.88,40.7,41.8,US Open,2013,167.0
13437,John Isner,R,USA,1985-04-26,17.0,False,1.0,123.0,86.0,37.0,26.0,1.0,21.0,16.0,86.0,5.0,0.7413793103448276,3rd Round,2013-08-31,3.88,40.7,41.8,US Open,2013,167.0
13438,Philipp Kohlschreiber,R,GER,1983-10-16,20.0,True,3.0,186.0,112.0,74.0,9.0,11.0,20.0,54.0,100.0,2.0,0.5952380952380952,2nd Round,2012-08-31,4.36,36.9,43.6,US Open,2012,218.0
13439,Benoit Paire,R,FRA,1989-05-08,49.0,False,2.0,168.0,112.0,56.0,15.0,10.0,30.0,26.0,91.0,11.0,0.489247311827957,2nd Round,2012-08-31,4.36,36.9,43.6,US Open,2012,218.0
13440,Philipp Kohlschreiber,R,GER,1983-10-16,20.0,True,3.0,143.0,101.0,42.0,5.0,9.0,24.0,18.0,113.0,1.0,0.7687074829931972,3rd Round,2012-03-09,4.17,42.3,40.0,US Open,2012,200.0
13441,John Isner,R,USA,1985-04-26,10.0,False,2.0,141.0,95.0,46.0,24.0,0.0,32.0,14.0,88.0,3.0,0.6423357664233577,3rd Round,2012-03-09,4.17,42.3,40.0,US Open,2012,200.0
13442,Philipp Kohlschreiber,R,GER,1983-10-16,31.0,True,3.0,126.0,69.0,57.0,11.0,7.0,24.0,33.0,61.0,3.0,0.5922330097087378,1st Round,2010-01-09,4.22,39.8,38.0,US Open,2010,152.0
13443,Tobias Kamke,R,GER,1986-05-21,89.0,False,1.0,103.0,69.0,34.0,0.0,14.0,15.0,19.0,68.0,15.0,0.5396825396825397,1st Round,2010-01-09,4.22,39.8,38.0,US Open,2010,152.0
13444,Philipp Kohlschreiber,R,GER,1983-10-16,24.0,True,3.0,97.0,60.0,37.0,5.0,8.0,14.0,23.0,52.0,2.0,0.5777777777777777,1st Round,2009-08-31,4.54,41.4,39.3,US Open,2009,118.0
13445,Andreas Seppi,R,ITA,1984-02-21,49.0,False,0.0,74.0,44.0,30.0,5.0,7.0,16.0,14.0,40.0,3.0,0.4938271604938271,1st Round,2009-08-31,4.54,41.4,39.3,US Open,2009,118.0
13446,Philipp Kohlschreiber,R,GER,1983-10-16,24.0,True,3.0,116.0,75.0,41.0,5.0,16.0,21.0,20.0,74.0,4.0,0.5826771653543307,2nd Round,2009-03-09,5.09,44.4,42.0,US Open,2009,168.0
13447,Somdev Devvarman,R,IND,1985-02-13,162.0,False,1.0,111.0,59.0,52.0,3.0,8.0,23.0,29.0,63.0,2.0,0.63,2nd Round,2009-03-09,5.09,44.4,42.0,US Open,2009,168.0
13448,Philipp Kohlschreiber,R,GER,1983-10-16,27.0,True,3.0,109.0,61.0,48.0,11.0,2.0,27.0,21.0,46.0,2.0,0.5679012345679012,1st Round,2018-02-07,4.0,37.9,40.0,Wimbledon,2018,120.0
13449,Evgeny Donskoy,R,RUS,1990-05-09,83.0,False,0.0,81.0,61.0,20.0,6.0,14.0,7.0,13.0,60.0,5.0,0.5504587155963303,1st Round,2018-02-07,4.0,37.9,40.0,Wimbledon,2018,120.0
13450,Philipp Kohlschreiber,R,GER,1983-10-16,28.0,True,3.0,90.0,59.0,31.0,9.0,2.0,13.0,18.0,60.0,0.0,0.759493670886076,1st Round,2014-06-24,2.71,28.9,25.3,Wimbledon,2014,76.0
13451,Igor Sijsling,R,NED,1987-08-18,59.0,False,0.0,68.0,48.0,20.0,5.0,5.0,15.0,5.0,48.0,3.0,0.6075949367088608,1st Round,2014-06-24,2.71,28.9,25.3,Wimbledon,2014,76.0
13452,Philipp Kohlschreiber,R,GER,1983-10-16,30.0,True,3.0,98.0,63.0,35.0,22.0,1.0,12.0,23.0,51.0,5.0,0.6375,2nd Round,2012-06-28,3.5,34.1,30.3,Wimbledon,2012,91.0
13453,Malek Jaziri,R,TUN,1984-01-20,78.0,False,0.0,62.0,45.0,17.0,8.0,1.0,5.0,12.0,46.0,6.0,0.575,2nd Round,2012-06-28,3.5,34.1,30.3,Wimbledon,2012,91.0
13454,Philipp Kohlschreiber,R,GER,1983-10-16,30.0,True,3.0,99.0,63.0,36.0,12.0,0.0,20.0,16.0,46.0,0.0,0.5897435897435898,3rd Round,2012-06-30,3.34,34.2,32.3,Wimbledon,2012,97.0
13455,Lukas Rosol,R,CZE,1985-07-24,100.0,False,0.0,71.0,56.0,15.0,7.0,2.0,5.0,10.0,65.0,3.0,0.7065217391304348,3rd Round,2012-06-30,3.34,34.2,32.3,Wimbledon,2012,97.0
13456,Philipp Kohlschreiber,R,GER,1983-10-16,30.0,True,3.0,98.0,73.0,25.0,23.0,5.0,15.0,10.0,66.0,4.0,0.6407766990291263,4th Round,2012-03-07,4.11,38.3,38.3,Wimbledon,2012,115.0
13457,Brian Baker,R,USA,1985-04-30,126.0,False,0.0,82.0,52.0,30.0,7.0,0.0,13.0,17.0,56.0,3.0,0.7272727272727273,4th Round,2012-03-07,4.11,38.3,38.3,Wimbledon,2012,115.0
13458,Philipp Kohlschreiber,R,GER,1983-10-16,35.0,True,3.0,195.0,128.0,67.0,23.0,8.0,32.0,35.0,125.0,7.0,0.6906077348066298,2nd Round,2010-06-23,4.28,39.8,51.4,Wimbledon,2010,257.0
13459,Teymuraz Gabashvili,R,RUS,1985-05-23,84.0,False,2.0,192.0,139.0,53.0,19.0,13.0,27.0,26.0,130.0,8.0,0.6310679611650486,2nd Round,2010-06-23,4.28,39.8,51.4,Wimbledon,2010,257.0
13460,Philipp Kohlschreiber,R,GER,1983-10-16,32.0,True,3.0,168.0,102.0,66.0,10.0,3.0,37.0,29.0,95.0,1.0,0.6785714285714286,2nd Round,2009-06-24,3.45,33.1,35.2,Wimbledon,2009,176.0
13461,Ivo Minar,R,CZE,1984-05-21,78.0,False,2.0,151.0,113.0,38.0,14.0,9.0,18.0,20.0,117.0,3.0,0.6536312849162011,2nd Round,2009-06-24,3.45,33.1,35.2,Wimbledon,2009,176.0
13462,Philipp Kohlschreiber,R,GER,1983-10-16,88.0,True,3.0,133.0,92.0,41.0,11.0,5.0,20.0,21.0,76.0,5.0,0.608,2nd Round,2006-06-29,3.71,36.0,38.0,Wimbledon,2006,152.0
13463,Alejandro Falla,L,COL,1983-11-14,127.0,False,1.0,120.0,87.0,33.0,4.0,4.0,13.0,20.0,86.0,1.0,0.671875,2nd Round,2006-06-29,3.71,36.0,38.0,Wimbledon,2006,152.0
13464,Philipp Kohlschreiber,R,GER,1983-10-16,32.0,False,2.0,181.0,125.0,56.0,20.0,12.0,31.0,25.0,113.0,6.0,0.5978835978835979,2nd Round,2019-01-17,4.61,41.8,51.6,Australian Open,2019,258.0
13465,Joao Sousa,R,POR,1989-03-30,44.0,True,3.0,189.0,125.0,64.0,28.0,14.0,30.0,34.0,130.0,1.0,0.7182320441988951,2nd Round,2019-01-17,4.61,41.8,51.6,Australian Open,2019,258.0
13466,Philipp Kohlschreiber,R,GER,1983-10-16,29.0,False,2.0,113.0,64.0,49.0,8.0,11.0,29.0,20.0,68.0,4.0,0.5573770491803278,1st Round,2018-01-15,4.18,40.1,31.8,Australian Open,2018,159.0
13467,Yoshihito Nishioka,L,JPN,1995-09-27,168.0,True,3.0,125.0,67.0,58.0,3.0,11.0,26.0,32.0,79.0,2.0,0.6810344827586207,1st Round,2018-01-15,4.18,40.1,31.8,Australian Open,2018,159.0
13468,Philipp Kohlschreiber,R,GER,1983-10-16,33.0,False,0.0,84.0,50.0,34.0,3.0,1.0,16.0,18.0,52.0,2.0,0.65,3rd Round,2017-01-21,3.71,39.0,38.3,Australian Open,2017,115.0
13469,Gael Monfils,R,FRA,1986-09-01,6.0,True,3.0,93.0,63.0,30.0,8.0,3.0,16.0,14.0,68.0,4.0,0.7010309278350515,3rd Round,2017-01-21,3.71,39.0,38.3,Australian Open,2017,115.0
13470,Philipp Kohlschreiber,R,GER,1983-10-16,34.0,False,0.0,74.0,55.0,19.0,7.0,4.0,8.0,11.0,65.0,4.0,0.6770833333333334,1st Round,2016-01-18,4.11,39.9,38.3,Australian Open,2016,115.0
13471,Kei Nishikori,R,JPN,1989-12-29,7.0,True,3.0,99.0,58.0,41.0,5.0,0.0,21.0,20.0,46.0,3.0,0.5974025974025974,1st Round,2016-01-18,4.11,39.9,38.3,Australian Open,2016,115.0
13472,Philipp Kohlschreiber,R,GER,1983-10-16,24.0,False,1.0,157.0,109.0,48.0,19.0,6.0,28.0,20.0,104.0,3.0,0.6933333333333334,2nd Round,2015-01-21,4.02,35.2,46.3,Australian Open,2015,185.0
13473,Bernard Tomic,R,AUS,1992-10-21,66.0,True,3.0,158.0,117.0,41.0,24.0,5.0,25.0,16.0,127.0,2.0,0.7696969696969697,2nd Round,2015-01-21,4.02,35.2,46.3,Australian Open,2015,185.0
13474,Philipp Kohlschreiber,R,GER,1983-10-16,19.0,False,0.0,81.0,64.0,17.0,5.0,2.0,10.0,7.0,48.0,3.0,0.5106382978723404,3rd Round,2013-01-19,3.61,37.3,37.3,Australian Open,2013,112.0
13475,Milos Raonic,R,CAN,1990-12-27,15.0,True,3.0,99.0,69.0,30.0,23.0,0.0,14.0,16.0,56.0,1.0,0.6511627906976745,3rd Round,2013-01-19,3.61,37.3,37.3,Australian Open,2013,112.0
13476,Philipp Kohlschreiber,R,GER,1983-10-16,41.0,False,0.0,61.0,41.0,20.0,3.0,9.0,8.0,12.0,50.0,3.0,0.5747126436781609,4th Round,2012-01-22,5.04,48.5,42.0,Australian Open,2012,126.0
13477,Juan Martin Del Potro,R,ARG,1988-09-23,11.0,True,3.0,95.0,49.0,46.0,5.0,2.0,18.0,28.0,43.0,1.0,0.6231884057971014,4th Round,2012-01-22,5.04,48.5,42.0,Australian Open,2012,126.0
13478,Philipp Kohlschreiber,R,GER,1983-10-16,35.0,False,1.0,108.0,71.0,37.0,13.0,5.0,11.0,26.0,74.0,5.0,0.6166666666666667,2nd Round,2011-01-19,4.95,45.6,45.8,Australian Open,2011,183.0
13479,Tomas Berdych,R,CZE,1985-09-17,6.0,True,3.0,133.0,84.0,49.0,10.0,2.0,20.0,29.0,70.0,6.0,0.5785123966942148,2nd Round,2011-01-19,4.95,45.6,45.8,Australian Open,2011,183.0
13480,Philipp Kohlschreiber,R,GER,1983-10-16,26.0,False,1.0,129.0,77.0,52.0,11.0,7.0,26.0,26.0,78.0,4.0,0.609375,3rd Round,2010-01-22,5.53,47.4,52.5,Australian Open,2010,210.0
13481,Rafael Nadal,L,ESP,1986-06-03,2.0,True,3.0,137.0,86.0,51.0,6.0,12.0,25.0,26.0,84.0,3.0,0.6086956521739131,3rd Round,2010-01-22,5.53,47.4,52.5,Australian Open,2010,210.0
13482,Philipp Kohlschreiber,R,GER,1983-10-16,61.0,False,1.0,117.0,71.0,46.0,8.0,14.0,24.0,22.0,68.0,3.0,0.53125,2nd Round,2007-01-18,5.38,49.8,52.5,Australian Open,2007,210.0
13483,Rafael Nadal,L,ESP,1986-06-03,2.0,True,3.0,136.0,79.0,57.0,4.0,9.0,27.0,30.0,81.0,6.0,0.648,2nd Round,2007-01-18,5.38,49.8,52.5,Australian Open,2007,210.0
13484,Philipp Kohlschreiber,R,GER,1983-10-16,24.0,False,1.0,99.0,72.0,27.0,4.0,5.0,10.0,17.0,67.0,3.0,0.5982142857142857,1st Round,2018-05-28,4.3,44.0,39.8,French Open,2018,159.0
13485,Borna Coric,R,CRO,1996-11-14,40.0,True,3.0,118.0,78.0,40.0,10.0,2.0,15.0,25.0,62.0,2.0,0.5904761904761905,1st Round,2018-05-28,4.3,44.0,39.8,French Open,2018,159.0
13486,Philipp Kohlschreiber,R,GER,1983-10-16,43.0,False,0.0,84.0,58.0,26.0,6.0,1.0,13.0,13.0,48.0,4.0,0.5647058823529412,1st Round,2017-05-30,3.7,36.6,37.0,French Open,2017,111.0
13487,Nick Kyrgios,R,AUS,1995-04-27,19.0,True,3.0,98.0,71.0,27.0,20.0,3.0,9.0,18.0,68.0,4.0,0.7010309278350515,1st Round,2017-05-30,3.7,36.6,37.0,French Open,2017,111.0
13488,Philipp Kohlschreiber,R,GER,1983-10-16,26.0,False,1.0,105.0,69.0,36.0,5.0,4.0,10.0,26.0,61.0,3.0,0.5213675213675214,1st Round,2016-05-24,4.13,40.3,39.3,French Open,2016,157.0
13489,Nicolas Almagro,R,ESP,1985-08-21,49.0,True,3.0,129.0,81.0,48.0,19.0,7.0,21.0,27.0,67.0,4.0,0.5726495726495726,1st Round,2016-05-24,4.13,40.3,39.3,French Open,2016,157.0
13490,Philipp Kohlschreiber,R,GER,1983-10-16,28.0,False,2.0,154.0,100.0,54.0,12.0,6.0,35.0,19.0,92.0,6.0,0.5679012345679012,2nd Round,2015-05-28,4.49,40.8,42.2,French Open,2015,211.0
13491,Pablo Andujar,R,ESP,1986-01-23,42.0,True,3.0,156.0,94.0,62.0,1.0,7.0,28.0,34.0,97.0,4.0,0.6554054054054054,2nd Round,2015-05-28,4.49,40.8,42.2,French Open,2015,211.0
13492,Philipp Kohlschreiber,R,GER,1983-10-16,24.0,False,2.0,186.0,116.0,70.0,4.0,11.0,23.0,47.0,125.0,4.0,0.6218905472636815,3rd Round,2014-01-06,4.19,39.5,49.4,French Open,2014,247.0
13493,Andy Murray,R,GBR,1987-05-15,8.0,True,3.0,189.0,104.0,85.0,10.0,4.0,48.0,37.0,84.0,8.0,0.4827586206896552,3rd Round,2014-01-06,4.19,39.5,49.4,French Open,2014,247.0
13494,Philipp Kohlschreiber,R,GER,1983-10-16,19.0,False,1.0,123.0,76.0,47.0,4.0,4.0,34.0,13.0,64.0,3.0,0.5517241379310345,4th Round,2013-03-06,4.15,37.8,40.5,French Open,2013,162.0
13495,Novak Djokovic,R,SRB,1987-05-22,1.0,True,3.0,134.0,94.0,40.0,2.0,11.0,16.0,24.0,105.0,2.0,0.7446808510638298,4th Round,2013-03-06,4.15,37.8,40.5,French Open,2013,162.0
13496,Philipp Kohlschreiber,R,GER,1983-10-16,26.0,False,0.0,118.0,82.0,36.0,4.0,6.0,16.0,20.0,68.0,2.0,0.5619834710743802,2nd Round,2012-05-31,5.19,45.4,62.3,French Open,2012,187.0
13497,Leonardo Mayer,R,ARG,1987-05-15,62.0,True,3.0,129.0,90.0,39.0,16.0,13.0,20.0,19.0,83.0,2.0,0.6587301587301587,2nd Round,2012-05-31,5.19,45.4,62.3,French Open,2012,187.0
13498,Philipp Kohlschreiber,R,GER,1983-10-16,42.0,False,1.0,95.0,64.0,31.0,7.0,8.0,15.0,16.0,59.0,4.0,0.5673076923076923,1st Round,2011-05-24,3.68,36.4,31.3,French Open,2011,125.0
13499,Sam Querrey,R,USA,1987-10-07,28.0,True,3.0,111.0,71.0,40.0,12.0,4.0,16.0,24.0,53.0,5.0,0.5196078431372549,1st Round,2011-05-24,3.68,36.4,31.3,French Open,2011,125.0
13500,Philipp Kohlschreiber,R,GER,1983-10-16,35.0,False,2.0,157.0,87.0,70.0,3.0,8.0,43.0,27.0,91.0,6.0,0.5870967741935483,3rd Round,2010-05-29,5.04,44.7,48.4,French Open,2010,242.0
13501,Fernando Verdasco,L,ESP,1983-11-15,9.0,True,3.0,168.0,100.0,68.0,5.0,9.0,29.0,39.0,128.0,15.0,0.7529411764705882,3rd Round,2010-05-29,5.04,44.7,48.4,French Open,2010,242.0
13502,Philipp Kohlschreiber,R,GER,1983-10-16,36.0,False,0.0,72.0,46.0,26.0,0.0,7.0,16.0,10.0,53.0,3.0,0.6022727272727273,1st Round,2008-05-27,3.86,38.8,36.0,French Open,2008,108.0
13503,Stan Wawrinka,R,SUI,1985-03-28,10.0,True,3.0,95.0,53.0,42.0,7.0,3.0,22.0,20.0,52.0,3.0,0.6582278481012658,1st Round,2008-05-27,3.86,38.8,36.0,French Open,2008,108.0
13504,Philipp Kohlschreiber,R,GER,1983-10-16,73.0,False,0.0,98.0,56.0,42.0,5.0,2.0,22.0,20.0,55.0,4.0,0.5238095238095238,1st Round,2005-05-23,4.03,36.2,41.7,French Open,2005,125.0
13505,Nicolas Almagro,R,ESP,1985-08-21,76.0,True,3.0,109.0,60.0,49.0,7.0,4.0,19.0,30.0,67.0,5.0,0.6568627450980392,1st Round,2005-05-23,4.03,36.2,41.7,French Open,2005,125.0
13508,Philipp Kohlschreiber,R,GER,1983-10-16,34.0,False,0.0,77.0,49.0,28.0,7.0,5.0,11.0,17.0,56.0,3.0,0.6436781609195402,4th Round,2018-03-09,4.69,46.6,45.3,US Open,2018,136.0
13509,Kei Nishikori,R,JPN,1989-12-29,19.0,True,3.0,98.0,60.0,38.0,5.0,3.0,20.0,18.0,51.0,5.0,0.5795454545454546,4th Round,2018-03-09,4.69,46.6,45.3,US Open,2018,136.0
13510,Philipp Kohlschreiber,R,GER,1983-10-16,25.0,False,0.0,73.0,51.0,22.0,6.0,5.0,13.0,9.0,44.0,3.0,0.5176470588235295,4th Round,2014-01-09,4.24,43.4,41.0,US Open,2014,123.0
13511,Novak Djokovic,R,SRB,1987-05-22,1.0,True,3.0,97.0,63.0,34.0,6.0,2.0,12.0,22.0,55.0,0.0,0.6470588235294118,4th Round,2014-01-09,4.24,43.4,41.0,US Open,2014,123.0
13512,Philipp Kohlschreiber,R,GER,1983-10-16,25.0,False,1.0,112.0,84.0,28.0,12.0,16.0,17.0,11.0,89.0,1.0,0.6357142857142857,4th Round,2013-03-09,5.05,46.5,48.0,US Open,2013,192.0
13513,Rafael Nadal,L,ESP,1986-06-03,2.0,True,3.0,136.0,80.0,56.0,3.0,1.0,30.0,26.0,71.0,0.0,0.6574074074074074,4th Round,2013-03-09,5.05,46.5,48.0,US Open,2013,192.0
13514,Philipp Kohlschreiber,R,GER,1983-10-16,20.0,False,0.0,88.0,61.0,27.0,12.0,3.0,10.0,17.0,64.0,4.0,0.6037735849056604,4th Round,2012-05-09,4.93,42.9,47.7,US Open,2012,143.0
13515,Janko Tipsarevic,R,SRB,1984-06-22,9.0,True,3.0,112.0,67.0,45.0,10.0,5.0,19.0,26.0,53.0,2.0,0.5638297872340425,4th Round,2012-05-09,4.93,42.9,47.7,US Open,2012,143.0
13516,Philipp Kohlschreiber,R,GER,1983-10-16,31.0,False,2.0,126.0,79.0,47.0,9.0,7.0,15.0,32.0,75.0,3.0,0.5859375,2nd Round,2010-03-09,3.9,38.7,32.8,US Open,2010,164.0
13517,Gilles Simon,R,FRA,1984-12-27,42.0,True,3.0,128.0,79.0,49.0,11.0,2.0,21.0,28.0,69.0,3.0,0.5476190476190477,2nd Round,2010-03-09,3.9,38.7,32.8,US Open,2010,164.0
13518,Philipp Kohlschreiber,R,GER,1983-10-16,26.0,False,1.0,92.0,63.0,29.0,4.0,6.0,16.0,13.0,64.0,3.0,0.5714285714285714,2nd Round,2008-08-28,4.43,40.5,44.3,US Open,2008,133.0
13519,Viktor Troicki,R,SRB,1986-02-10,71.0,True,2.0,105.0,56.0,49.0,9.0,5.0,24.0,25.0,55.0,5.0,0.6470588235294118,2nd Round,2008-08-28,4.43,40.5,44.3,US Open,2008,133.0
13520,Philipp Kohlschreiber,R,GER,1983-10-16,63.0,False,0.0,78.0,55.0,23.0,6.0,6.0,15.0,8.0,48.0,3.0,0.5333333333333333,1st Round,2006-08-31,3.1,30.9,30.0,US Open,2006,90.0
13521,Sam Querrey,R,USA,1987-10-07,174.0,True,3.0,97.0,62.0,35.0,7.0,2.0,15.0,20.0,56.0,3.0,0.6588235294117647,1st Round,2006-08-31,3.1,30.9,30.0,US Open,2006,90.0
13522,Philipp Kohlschreiber,R,GER,1983-10-16,79.0,False,0.0,101.0,74.0,27.0,11.0,6.0,12.0,15.0,59.0,9.0,0.5130434782608696,1st Round,2005-08-29,4.18,39.1,47.3,US Open,2005,142.0
13523,Tomas Berdych,R,CZE,1985-09-17,34.0,True,3.0,117.0,76.0,41.0,21.0,0.0,13.0,28.0,68.0,3.0,0.6601941747572816,1st Round,2005-08-29,4.18,39.1,47.3,US Open,2005,142.0
